 id_cliente |    nombre    | apellido | total_gastado | puesto 
      107707 | TP3_SB2026TP3_PRODUCTO_007707 | Bebidas    |      2096.00
      107712 | TP3_SB2026TP3_PRODUCTO_007712 | Bebidas    |      2281.00
      107717 | TP3_SB2026TP3_PRODUCTO_007717 | Bebidas    |      2466.00
      107752 | TP3_SB2026TP3_PRODUCTO_007752 | Bebidas    |      3761.00
      107757 | TP3_SB2026TP3_PRODUCTO_007757 | Bebidas    |      3946.00
      107762 | TP3_SB2026TP3_PRODUCTO_007762 | Bebidas    |      4131.00
      107767 | TP3_SB2026TP3_PRODUCTO_007767 | Bebidas    |      4316.00
      107787 | TP3_SB2026TP3_PRODUCTO_007787 | Bebidas    |       555.00
      107792 | TP3_SB2026TP3_PRODUCTO_007792 | Bebidas    |       740.00
      107797 | TP3_SB2026TP3_PRODUCTO_007797 | Bebidas    |       925.00
      107802 | TP3_SB2026TP3_PRODUCTO_007802 | Bebidas    |      1110.00
      107837 | TP3_SB2026TP3_PRODUCTO_007837 | Bebidas    |      2405.00
      107842 | TP3_SB2026TP3_PRODUCTO_007842 | Bebidas    |      2590.00
      107847 | TP3_SB2026TP3_PRODUCTO_007847 | Bebidas    |      2775.00
      107852 | TP3_SB2026TP3_PRODUCTO_007852 | Bebidas    |      2960.00
      107857 | TP3_SB2026TP3_PRODUCTO_007857 | Bebidas    |      3145.00
      107892 | TP3_SB2026TP3_PRODUCTO_007892 | Bebidas    |      4440.00
      107897 | TP3_SB2026TP3_PRODUCTO_007897 | Bebidas    |      4625.00
      107902 | TP3_SB2026TP3_PRODUCTO_007902 | Bebidas    |      4810.00
      107922 | TP3_SB2026TP3_PRODUCTO_007922 | Bebidas    |      1049.00
      107927 | TP3_SB2026TP3_PRODUCTO_007927 | Bebidas    |      1234.00
      107932 | TP3_SB2026TP3_PRODUCTO_007932 | Bebidas    |      1419.00
      107937 | TP3_SB2026TP3_PRODUCTO_007937 | Bebidas    |      1604.00
      107942 | TP3_SB2026TP3_PRODUCTO_007942 | Bebidas    |      1789.00
      107977 | TP3_SB2026TP3_PRODUCTO_007977 | Bebidas    |      3084.00
      107982 | TP3_SB2026TP3_PRODUCTO_007982 | Bebidas    |      3269.00
      107987 | TP3_SB2026TP3_PRODUCTO_007987 | Bebidas    |      3454.00
      107997 | TP3_SB2026TP3_PRODUCTO_007997 | Bebidas    |      3824.00
      108027 | TP3_SB2026TP3_PRODUCTO_008027 | Bebidas    |      4934.00
      108062 | TP3_SB2026TP3_PRODUCTO_008062 | Bebidas    |      1728.00
      108067 | TP3_SB2026TP3_PRODUCTO_008067 | Bebidas    |      1913.00
      108072 | TP3_SB2026TP3_PRODUCTO_008072 | Bebidas    |      2098.00
      108077 | TP3_SB2026TP3_PRODUCTO_008077 | Bebidas    |      2283.00
      108082 | TP3_SB2026TP3_PRODUCTO_008082 | Bebidas    |      2468.00
      108112 | TP3_SB2026TP3_PRODUCTO_008112 | Bebidas    |      3578.00
      108117 | TP3_SB2026TP3_PRODUCTO_008117 | Bebidas    |      3763.00
      108122 | TP3_SB2026TP3_PRODUCTO_008122 | Bebidas    |      3948.00
      108127 | TP3_SB2026TP3_PRODUCTO_008127 | Bebidas    |      4133.00
      108147 | TP3_SB2026TP3_PRODUCTO_008147 | Bebidas    |      4873.00
      108152 | TP3_SB2026TP3_PRODUCTO_008152 | Bebidas    |       557.00
      108157 | TP3_SB2026TP3_PRODUCTO_008157 | Bebidas    |       742.00
      108162 | TP3_SB2026TP3_PRODUCTO_008162 | Bebidas    |       927.00
      108167 | TP3_SB2026TP3_PRODUCTO_008167 | Bebidas    |      1112.00
      108197 | TP3_SB2026TP3_PRODUCTO_008197 | Bebidas    |      2222.00
      108202 | TP3_SB2026TP3_PRODUCTO_008202 | Bebidas    |      2407.00
      108207 | TP3_SB2026TP3_PRODUCTO_008207 | Bebidas    |      2592.00
      108212 | TP3_SB2026TP3_PRODUCTO_008212 | Bebidas    |      2777.00
      108217 | TP3_SB2026TP3_PRODUCTO_008217 | Bebidas    |      2962.00
      108222 | TP3_SB2026TP3_PRODUCTO_008222 | Bebidas    |      3147.00
      108252 | TP3_SB2026TP3_PRODUCTO_008252 | Bebidas    |      4257.00
      108257 | TP3_SB2026TP3_PRODUCTO_008257 | Bebidas    |      4442.00
      108262 | TP3_SB2026TP3_PRODUCTO_008262 | Bebidas    |      4627.00
      108282 | TP3_SB2026TP3_PRODUCTO_008282 | Bebidas    |       866.00
      108287 | TP3_SB2026TP3_PRODUCTO_008287 | Bebidas    |      1051.00
      108292 | TP3_SB2026TP3_PRODUCTO_008292 | Bebidas    |      1236.00
      108297 | TP3_SB2026TP3_PRODUCTO_008297 | Bebidas    |      1421.00
      108302 | TP3_SB2026TP3_PRODUCTO_008302 | Bebidas    |      1606.00
      108307 | TP3_SB2026TP3_PRODUCTO_008307 | Bebidas    |      1791.00
      108337 | TP3_SB2026TP3_PRODUCTO_008337 | Bebidas    |      2901.00
      108342 | TP3_SB2026TP3_PRODUCTO_008342 | Bebidas    |      3086.00
      108347 | TP3_SB2026TP3_PRODUCTO_008347 | Bebidas    |      3271.00
      108362 | TP3_SB2026TP3_PRODUCTO_008362 | Bebidas    |      3826.00
      108387 | TP3_SB2026TP3_PRODUCTO_008387 | Bebidas    |      4751.00
      108392 | TP3_SB2026TP3_PRODUCTO_008392 | Bebidas    |      4936.00
      108422 | TP3_SB2026TP3_PRODUCTO_008422 | Bebidas    |      1545.00
      108427 | TP3_SB2026TP3_PRODUCTO_008427 | Bebidas    |      1730.00
      108432 | TP3_SB2026TP3_PRODUCTO_008432 | Bebidas    |      1915.00
      108437 | TP3_SB2026TP3_PRODUCTO_008437 | Bebidas    |      2100.00
      108442 | TP3_SB2026TP3_PRODUCTO_008442 | Bebidas    |      2285.00
      108447 | TP3_SB2026TP3_PRODUCTO_008447 | Bebidas    |      2470.00
      108472 | TP3_SB2026TP3_PRODUCTO_008472 | Bebidas    |      3395.00
      108477 | TP3_SB2026TP3_PRODUCTO_008477 | Bebidas    |      3580.00
      108482 | TP3_SB2026TP3_PRODUCTO_008482 | Bebidas    |      3765.00
      108487 | TP3_SB2026TP3_PRODUCTO_008487 | Bebidas    |      3950.00
      108507 | TP3_SB2026TP3_PRODUCTO_008507 | Bebidas    |      4690.00
      108512 | TP3_SB2026TP3_PRODUCTO_008512 | Bebidas    |      4875.00
      108517 | TP3_SB2026TP3_PRODUCTO_008517 | Bebidas    |       559.00
      108522 | TP3_SB2026TP3_PRODUCTO_008522 | Bebidas    |       744.00
      108527 | TP3_SB2026TP3_PRODUCTO_008527 | Bebidas    |       929.00
      108532 | TP3_SB2026TP3_PRODUCTO_008532 | Bebidas    |      1114.00
      108557 | TP3_SB2026TP3_PRODUCTO_008557 | Bebidas    |      2039.00
      108562 | TP3_SB2026TP3_PRODUCTO_008562 | Bebidas    |      2224.00
      108567 | TP3_SB2026TP3_PRODUCTO_008567 | Bebidas    |      2409.00
      108572 | TP3_SB2026TP3_PRODUCTO_008572 | Bebidas    |      2594.00
      108577 | TP3_SB2026TP3_PRODUCTO_008577 | Bebidas    |      2779.00
      108582 | TP3_SB2026TP3_PRODUCTO_008582 | Bebidas    |      2964.00
      108587 | TP3_SB2026TP3_PRODUCTO_008587 | Bebidas    |      3149.00
      108612 | TP3_SB2026TP3_PRODUCTO_008612 | Bebidas    |      4074.00
      108617 | TP3_SB2026TP3_PRODUCTO_008617 | Bebidas    |      4259.00
      108622 | TP3_SB2026TP3_PRODUCTO_008622 | Bebidas    |      4444.00
      108642 | TP3_SB2026TP3_PRODUCTO_008642 | Bebidas    |       683.00
      108647 | TP3_SB2026TP3_PRODUCTO_008647 | Bebidas    |       868.00
      108652 | TP3_SB2026TP3_PRODUCTO_008652 | Bebidas    |      1053.00
      108657 | TP3_SB2026TP3_PRODUCTO_008657 | Bebidas    |      1238.00
      108662 | TP3_SB2026TP3_PRODUCTO_008662 | Bebidas    |      1423.00
      108667 | TP3_SB2026TP3_PRODUCTO_008667 | Bebidas    |      1608.00
      108672 | TP3_SB2026TP3_PRODUCTO_008672 | Bebidas    |      1793.00
      108697 | TP3_SB2026TP3_PRODUCTO_008697 | Bebidas    |      2718.00
      108702 | TP3_SB2026TP3_PRODUCTO_008702 | Bebidas    |      2903.00
      108707 | TP3_SB2026TP3_PRODUCTO_008707 | Bebidas    |      3088.00
      108722 | TP3_SB2026TP3_PRODUCTO_008722 | Bebidas    |      3643.00
      108727 | TP3_SB2026TP3_PRODUCTO_008727 | Bebidas    |      3828.00
      108752 | TP3_SB2026TP3_PRODUCTO_008752 | Bebidas    |      4753.00
      108757 | TP3_SB2026TP3_PRODUCTO_008757 | Bebidas    |      4938.00
      108782 | TP3_SB2026TP3_PRODUCTO_008782 | Bebidas    |      1362.00
      108787 | TP3_SB2026TP3_PRODUCTO_008787 | Bebidas    |      1547.00
      108792 | TP3_SB2026TP3_PRODUCTO_008792 | Bebidas    |      1732.00
      108797 | TP3_SB2026TP3_PRODUCTO_008797 | Bebidas    |      1917.00
      108802 | TP3_SB2026TP3_PRODUCTO_008802 | Bebidas    |      2102.00
      108807 | TP3_SB2026TP3_PRODUCTO_008807 | Bebidas    |      2287.00
      108812 | TP3_SB2026TP3_PRODUCTO_008812 | Bebidas    |      2472.00
      108837 | TP3_SB2026TP3_PRODUCTO_008837 | Bebidas    |      3397.00
      108842 | TP3_SB2026TP3_PRODUCTO_008842 | Bebidas    |      3582.00
      108847 | TP3_SB2026TP3_PRODUCTO_008847 | Bebidas    |      3767.00
      108867 | TP3_SB2026TP3_PRODUCTO_008867 | Bebidas    |      4507.00
      108872 | TP3_SB2026TP3_PRODUCTO_008872 | Bebidas    |      4692.00
      108877 | TP3_SB2026TP3_PRODUCTO_008877 | Bebidas    |      4877.00
      108882 | TP3_SB2026TP3_PRODUCTO_008882 | Bebidas    |       561.00
      108887 | TP3_SB2026TP3_PRODUCTO_008887 | Bebidas    |       746.00
      108892 | TP3_SB2026TP3_PRODUCTO_008892 | Bebidas    |       931.00
      108897 | TP3_SB2026TP3_PRODUCTO_008897 | Bebidas    |      1116.00
      108922 | TP3_SB2026TP3_PRODUCTO_008922 | Bebidas    |      2041.00
      108927 | TP3_SB2026TP3_PRODUCTO_008927 | Bebidas    |      2226.00
      108932 | TP3_SB2026TP3_PRODUCTO_008932 | Bebidas    |      2411.00
      108937 | TP3_SB2026TP3_PRODUCTO_008937 | Bebidas    |      2596.00
      108942 | TP3_SB2026TP3_PRODUCTO_008942 | Bebidas    |      2781.00
      108947 | TP3_SB2026TP3_PRODUCTO_008947 | Bebidas    |      2966.00
      108952 | TP3_SB2026TP3_PRODUCTO_008952 | Bebidas    |      3151.00
      108977 | TP3_SB2026TP3_PRODUCTO_008977 | Bebidas    |      4076.00
      108982 | TP3_SB2026TP3_PRODUCTO_008982 | Bebidas    |      4261.00
      109002 | TP3_SB2026TP3_PRODUCTO_009002 | Bebidas    |       500.00
      109007 | TP3_SB2026TP3_PRODUCTO_009007 | Bebidas    |       685.00
      109012 | TP3_SB2026TP3_PRODUCTO_009012 | Bebidas    |       870.00
      109017 | TP3_SB2026TP3_PRODUCTO_009017 | Bebidas    |      1055.00
      109022 | TP3_SB2026TP3_PRODUCTO_009022 | Bebidas    |      1240.00
      109027 | TP3_SB2026TP3_PRODUCTO_009027 | Bebidas    |      1425.00
      109032 | TP3_SB2026TP3_PRODUCTO_009032 | Bebidas    |      1610.00
      109037 | TP3_SB2026TP3_PRODUCTO_009037 | Bebidas    |      1795.00
      109062 | TP3_SB2026TP3_PRODUCTO_009062 | Bebidas    |      2720.00
      109067 | TP3_SB2026TP3_PRODUCTO_009067 | Bebidas    |      2905.00
      109082 | TP3_SB2026TP3_PRODUCTO_009082 | Bebidas    |      3460.00
      109087 | TP3_SB2026TP3_PRODUCTO_009087 | Bebidas    |      3645.00
      109092 | TP3_SB2026TP3_PRODUCTO_009092 | Bebidas    |      3830.00
      109117 | TP3_SB2026TP3_PRODUCTO_009117 | Bebidas    |      4755.00
      109122 | TP3_SB2026TP3_PRODUCTO_009122 | Bebidas    |      4940.00
      109147 | TP3_SB2026TP3_PRODUCTO_009147 | Bebidas    |      1364.00
      109152 | TP3_SB2026TP3_PRODUCTO_009152 | Bebidas    |      1549.00
      109157 | TP3_SB2026TP3_PRODUCTO_009157 | Bebidas    |      1734.00
      109162 | TP3_SB2026TP3_PRODUCTO_009162 | Bebidas    |      1919.00
      109167 | TP3_SB2026TP3_PRODUCTO_009167 | Bebidas    |      2104.00
      109172 | TP3_SB2026TP3_PRODUCTO_009172 | Bebidas    |      2289.00
      109202 | TP3_SB2026TP3_PRODUCTO_009202 | Bebidas    |      3399.00
      109207 | TP3_SB2026TP3_PRODUCTO_009207 | Bebidas    |      3584.00
      109227 | TP3_SB2026TP3_PRODUCTO_009227 | Bebidas    |      4324.00
      109232 | TP3_SB2026TP3_PRODUCTO_009232 | Bebidas    |      4509.00
      109237 | TP3_SB2026TP3_PRODUCTO_009237 | Bebidas    |      4694.00
      109242 | TP3_SB2026TP3_PRODUCTO_009242 | Bebidas    |      4879.00
      109247 | TP3_SB2026TP3_PRODUCTO_009247 | Bebidas    |       563.00
      109252 | TP3_SB2026TP3_PRODUCTO_009252 | Bebidas    |       748.00
      109257 | TP3_SB2026TP3_PRODUCTO_009257 | Bebidas    |       933.00
      109287 | TP3_SB2026TP3_PRODUCTO_009287 | Bebidas    |      2043.00
      109292 | TP3_SB2026TP3_PRODUCTO_009292 | Bebidas    |      2228.00
      109297 | TP3_SB2026TP3_PRODUCTO_009297 | Bebidas    |      2413.00
      109302 | TP3_SB2026TP3_PRODUCTO_009302 | Bebidas    |      2598.00
      109307 | TP3_SB2026TP3_PRODUCTO_009307 | Bebidas    |      2783.00
      109312 | TP3_SB2026TP3_PRODUCTO_009312 | Bebidas    |      2968.00
      109342 | TP3_SB2026TP3_PRODUCTO_009342 | Bebidas    |      4078.00
      109362 | TP3_SB2026TP3_PRODUCTO_009362 | Bebidas    |      4818.00
      109367 | TP3_SB2026TP3_PRODUCTO_009367 | Bebidas    |       502.00
      109372 | TP3_SB2026TP3_PRODUCTO_009372 | Bebidas    |       687.00
      109377 | TP3_SB2026TP3_PRODUCTO_009377 | Bebidas    |       872.00
      109382 | TP3_SB2026TP3_PRODUCTO_009382 | Bebidas    |      1057.00
      109387 | TP3_SB2026TP3_PRODUCTO_009387 | Bebidas    |      1242.00
      109392 | TP3_SB2026TP3_PRODUCTO_009392 | Bebidas    |      1427.00
      109397 | TP3_SB2026TP3_PRODUCTO_009397 | Bebidas    |      1612.00
      109427 | TP3_SB2026TP3_PRODUCTO_009427 | Bebidas    |      2722.00
      109442 | TP3_SB2026TP3_PRODUCTO_009442 | Bebidas    |      3277.00
      109447 | TP3_SB2026TP3_PRODUCTO_009447 | Bebidas    |      3462.00
      109452 | TP3_SB2026TP3_PRODUCTO_009452 | Bebidas    |      3647.00
      109457 | TP3_SB2026TP3_PRODUCTO_009457 | Bebidas    |      3832.00
      109482 | TP3_SB2026TP3_PRODUCTO_009482 | Bebidas    |      4757.00
      109512 | TP3_SB2026TP3_PRODUCTO_009512 | Bebidas    |      1366.00
      109517 | TP3_SB2026TP3_PRODUCTO_009517 | Bebidas    |      1551.00
      109522 | TP3_SB2026TP3_PRODUCTO_009522 | Bebidas    |      1736.00
      109527 | TP3_SB2026TP3_PRODUCTO_009527 | Bebidas    |      1921.00
      109532 | TP3_SB2026TP3_PRODUCTO_009532 | Bebidas    |      2106.00
      109567 | TP3_SB2026TP3_PRODUCTO_009567 | Bebidas    |      3401.00
      109587 | TP3_SB2026TP3_PRODUCTO_009587 | Bebidas    |      4141.00
      109592 | TP3_SB2026TP3_PRODUCTO_009592 | Bebidas    |      4326.00
      109597 | TP3_SB2026TP3_PRODUCTO_009597 | Bebidas    |      4511.00
      109602 | TP3_SB2026TP3_PRODUCTO_009602 | Bebidas    |      4696.00
      109607 | TP3_SB2026TP3_PRODUCTO_009607 | Bebidas    |      4881.00
      109612 | TP3_SB2026TP3_PRODUCTO_009612 | Bebidas    |       565.00
      109617 | TP3_SB2026TP3_PRODUCTO_009617 | Bebidas    |       750.00
      109652 | TP3_SB2026TP3_PRODUCTO_009652 | Bebidas    |      2045.00
      109657 | TP3_SB2026TP3_PRODUCTO_009657 | Bebidas    |      2230.00
      109662 | TP3_SB2026TP3_PRODUCTO_009662 | Bebidas    |      2415.00
      109667 | TP3_SB2026TP3_PRODUCTO_009667 | Bebidas    |      2600.00
      109672 | TP3_SB2026TP3_PRODUCTO_009672 | Bebidas    |      2785.00
      109722 | TP3_SB2026TP3_PRODUCTO_009722 | Bebidas    |      4635.00
      109727 | TP3_SB2026TP3_PRODUCTO_009727 | Bebidas    |      4820.00
      109732 | TP3_SB2026TP3_PRODUCTO_009732 | Bebidas    |       504.00
      109737 | TP3_SB2026TP3_PRODUCTO_009737 | Bebidas    |       689.00
      109742 | TP3_SB2026TP3_PRODUCTO_009742 | Bebidas    |       874.00
      109747 | TP3_SB2026TP3_PRODUCTO_009747 | Bebidas    |      1059.00
      109752 | TP3_SB2026TP3_PRODUCTO_009752 | Bebidas    |      1244.00
      109757 | TP3_SB2026TP3_PRODUCTO_009757 | Bebidas    |      1429.00
      109807 | TP3_SB2026TP3_PRODUCTO_009807 | Bebidas    |      3279.00
      109812 | TP3_SB2026TP3_PRODUCTO_009812 | Bebidas    |      3464.00
      109817 | TP3_SB2026TP3_PRODUCTO_009817 | Bebidas    |      3649.00
      109822 | TP3_SB2026TP3_PRODUCTO_009822 | Bebidas    |      3834.00
      109877 | TP3_SB2026TP3_PRODUCTO_009877 | Bebidas    |      1368.00
      109882 | TP3_SB2026TP3_PRODUCTO_009882 | Bebidas    |      1553.00
      109887 | TP3_SB2026TP3_PRODUCTO_009887 | Bebidas    |      1738.00
      109892 | TP3_SB2026TP3_PRODUCTO_009892 | Bebidas    |      1923.00
      109947 | TP3_SB2026TP3_PRODUCTO_009947 | Bebidas    |      3958.00
      109952 | TP3_SB2026TP3_PRODUCTO_009952 | Bebidas    |      4143.00
      109957 | TP3_SB2026TP3_PRODUCTO_009957 | Bebidas    |      4328.00
      109962 | TP3_SB2026TP3_PRODUCTO_009962 | Bebidas    |      4513.00
      109967 | TP3_SB2026TP3_PRODUCTO_009967 | Bebidas    |      4698.00
      109972 | TP3_SB2026TP3_PRODUCTO_009972 | Bebidas    |      4883.00
      109977 | TP3_SB2026TP3_PRODUCTO_009977 | Bebidas    |       567.00
      110017 | TP3_SB2026TP3_PRODUCTO_010017 | Bebidas    |      2047.00
      110022 | TP3_SB2026TP3_PRODUCTO_010022 | Bebidas    |      2232.00
      110027 | TP3_SB2026TP3_PRODUCTO_010027 | Bebidas    |      2417.00
      110032 | TP3_SB2026TP3_PRODUCTO_010032 | Bebidas    |      2602.00
      110082 | TP3_SB2026TP3_PRODUCTO_010082 | Bebidas    |      4452.00
      110087 | TP3_SB2026TP3_PRODUCTO_010087 | Bebidas    |      4637.00
      110092 | TP3_SB2026TP3_PRODUCTO_010092 | Bebidas    |      4822.00
      110097 | TP3_SB2026TP3_PRODUCTO_010097 | Bebidas    |       506.00
      110102 | TP3_SB2026TP3_PRODUCTO_010102 | Bebidas    |       691.00
      110107 | TP3_SB2026TP3_PRODUCTO_010107 | Bebidas    |       876.00
      110112 | TP3_SB2026TP3_PRODUCTO_010112 | Bebidas    |      1061.00
      110117 | TP3_SB2026TP3_PRODUCTO_010117 | Bebidas    |      1246.00
      110167 | TP3_SB2026TP3_PRODUCTO_010167 | Bebidas    |      3096.00
      110172 | TP3_SB2026TP3_PRODUCTO_010172 | Bebidas    |      3281.00
      110177 | TP3_SB2026TP3_PRODUCTO_010177 | Bebidas    |      3466.00
      110182 | TP3_SB2026TP3_PRODUCTO_010182 | Bebidas    |      3651.00
      110187 | TP3_SB2026TP3_PRODUCTO_010187 | Bebidas    |      3836.00
      110242 | TP3_SB2026TP3_PRODUCTO_010242 | Bebidas    |      1370.00
      110247 | TP3_SB2026TP3_PRODUCTO_010247 | Bebidas    |      1555.00
      110252 | TP3_SB2026TP3_PRODUCTO_010252 | Bebidas    |      1740.00
      110272 | TP3_SB2026TP3_PRODUCTO_010272 | Bebidas    |      2480.00
      110307 | TP3_SB2026TP3_PRODUCTO_010307 | Bebidas    |      3775.00
      110312 | TP3_SB2026TP3_PRODUCTO_010312 | Bebidas    |      3960.00
      110317 | TP3_SB2026TP3_PRODUCTO_010317 | Bebidas    |      4145.00
      110322 | TP3_SB2026TP3_PRODUCTO_010322 | Bebidas    |      4330.00
      110327 | TP3_SB2026TP3_PRODUCTO_010327 | Bebidas    |      4515.00
      110332 | TP3_SB2026TP3_PRODUCTO_010332 | Bebidas    |      4700.00
      110337 | TP3_SB2026TP3_PRODUCTO_010337 | Bebidas    |      4885.00
      110357 | TP3_SB2026TP3_PRODUCTO_010357 | Bebidas    |      1124.00
      110382 | TP3_SB2026TP3_PRODUCTO_010382 | Bebidas    |      2049.00
      110387 | TP3_SB2026TP3_PRODUCTO_010387 | Bebidas    |      2234.00
      110392 | TP3_SB2026TP3_PRODUCTO_010392 | Bebidas    |      2419.00
      110397 | TP3_SB2026TP3_PRODUCTO_010397 | Bebidas    |      2604.00
      110412 | TP3_SB2026TP3_PRODUCTO_010412 | Bebidas    |      3159.00
      110442 | TP3_SB2026TP3_PRODUCTO_010442 | Bebidas    |      4269.00
      110447 | TP3_SB2026TP3_PRODUCTO_010447 | Bebidas    |      4454.00
      110452 | TP3_SB2026TP3_PRODUCTO_010452 | Bebidas    |      4639.00
      110457 | TP3_SB2026TP3_PRODUCTO_010457 | Bebidas    |      4824.00
      110462 | TP3_SB2026TP3_PRODUCTO_010462 | Bebidas    |       508.00
      110467 | TP3_SB2026TP3_PRODUCTO_010467 | Bebidas    |       693.00
      110472 | TP3_SB2026TP3_PRODUCTO_010472 | Bebidas    |       878.00
      110477 | TP3_SB2026TP3_PRODUCTO_010477 | Bebidas    |      1063.00
      110497 | TP3_SB2026TP3_PRODUCTO_010497 | Bebidas    |      1803.00
      110527 | TP3_SB2026TP3_PRODUCTO_010527 | Bebidas    |      2913.00
      110532 | TP3_SB2026TP3_PRODUCTO_010532 | Bebidas    |      3098.00
      110537 | TP3_SB2026TP3_PRODUCTO_010537 | Bebidas    |      3283.00
      110542 | TP3_SB2026TP3_PRODUCTO_010542 | Bebidas    |      3468.00
      110547 | TP3_SB2026TP3_PRODUCTO_010547 | Bebidas    |      3653.00
      110552 | TP3_SB2026TP3_PRODUCTO_010552 | Bebidas    |      3838.00
      110582 | TP3_SB2026TP3_PRODUCTO_010582 | Bebidas    |      4948.00
      110607 | TP3_SB2026TP3_PRODUCTO_010607 | Bebidas    |      1372.00
      110612 | TP3_SB2026TP3_PRODUCTO_010612 | Bebidas    |      1557.00
      110632 | TP3_SB2026TP3_PRODUCTO_010632 | Bebidas    |      2297.00
      110637 | TP3_SB2026TP3_PRODUCTO_010637 | Bebidas    |      2482.00
      110667 | TP3_SB2026TP3_PRODUCTO_010667 | Bebidas    |      3592.00
      110672 | TP3_SB2026TP3_PRODUCTO_010672 | Bebidas    |      3777.00
      110677 | TP3_SB2026TP3_PRODUCTO_010677 | Bebidas    |      3962.00
      110682 | TP3_SB2026TP3_PRODUCTO_010682 | Bebidas    |      4147.00
      110687 | TP3_SB2026TP3_PRODUCTO_010687 | Bebidas    |      4332.00
      110692 | TP3_SB2026TP3_PRODUCTO_010692 | Bebidas    |      4517.00
      110697 | TP3_SB2026TP3_PRODUCTO_010697 | Bebidas    |      4702.00
      110717 | TP3_SB2026TP3_PRODUCTO_010717 | Bebidas    |       941.00
      110722 | TP3_SB2026TP3_PRODUCTO_010722 | Bebidas    |      1126.00
      110747 | TP3_SB2026TP3_PRODUCTO_010747 | Bebidas    |      2051.00
      110752 | TP3_SB2026TP3_PRODUCTO_010752 | Bebidas    |      2236.00
      110757 | TP3_SB2026TP3_PRODUCTO_010757 | Bebidas    |      2421.00
      110772 | TP3_SB2026TP3_PRODUCTO_010772 | Bebidas    |      2976.00
      110777 | TP3_SB2026TP3_PRODUCTO_010777 | Bebidas    |      3161.00
      110802 | TP3_SB2026TP3_PRODUCTO_010802 | Bebidas    |      4086.00
      110807 | TP3_SB2026TP3_PRODUCTO_010807 | Bebidas    |      4271.00
      110812 | TP3_SB2026TP3_PRODUCTO_010812 | Bebidas    |      4456.00
      110817 | TP3_SB2026TP3_PRODUCTO_010817 | Bebidas    |      4641.00
      110822 | TP3_SB2026TP3_PRODUCTO_010822 | Bebidas    |      4826.00
      110827 | TP3_SB2026TP3_PRODUCTO_010827 | Bebidas    |       510.00
      110832 | TP3_SB2026TP3_PRODUCTO_010832 | Bebidas    |       695.00
      110837 | TP3_SB2026TP3_PRODUCTO_010837 | Bebidas    |       880.00
      110857 | TP3_SB2026TP3_PRODUCTO_010857 | Bebidas    |      1620.00
      110862 | TP3_SB2026TP3_PRODUCTO_010862 | Bebidas    |      1805.00
      110887 | TP3_SB2026TP3_PRODUCTO_010887 | Bebidas    |      2730.00
      110892 | TP3_SB2026TP3_PRODUCTO_010892 | Bebidas    |      2915.00
      110897 | TP3_SB2026TP3_PRODUCTO_010897 | Bebidas    |      3100.00
      110902 | TP3_SB2026TP3_PRODUCTO_010902 | Bebidas    |      3285.00
      110907 | TP3_SB2026TP3_PRODUCTO_010907 | Bebidas    |      3470.00
      110912 | TP3_SB2026TP3_PRODUCTO_010912 | Bebidas    |      3655.00
      110917 | TP3_SB2026TP3_PRODUCTO_010917 | Bebidas    |      3840.00
      110942 | TP3_SB2026TP3_PRODUCTO_010942 | Bebidas    |      4765.00
      110947 | TP3_SB2026TP3_PRODUCTO_010947 | Bebidas    |      4950.00
      110972 | TP3_SB2026TP3_PRODUCTO_010972 | Bebidas    |      1374.00
      110992 | TP3_SB2026TP3_PRODUCTO_010992 | Bebidas    |      2114.00
      110997 | TP3_SB2026TP3_PRODUCTO_010997 | Bebidas    |      2299.00
      111002 | TP3_SB2026TP3_PRODUCTO_011002 | Bebidas    |      2484.00
      111027 | TP3_SB2026TP3_PRODUCTO_011027 | Bebidas    |      3409.00
      111032 | TP3_SB2026TP3_PRODUCTO_011032 | Bebidas    |      3594.00
      111037 | TP3_SB2026TP3_PRODUCTO_011037 | Bebidas    |      3779.00
      111042 | TP3_SB2026TP3_PRODUCTO_011042 | Bebidas    |      3964.00
      111047 | TP3_SB2026TP3_PRODUCTO_011047 | Bebidas    |      4149.00
      111052 | TP3_SB2026TP3_PRODUCTO_011052 | Bebidas    |      4334.00
      111057 | TP3_SB2026TP3_PRODUCTO_011057 | Bebidas    |      4519.00
      111077 | TP3_SB2026TP3_PRODUCTO_011077 | Bebidas    |       758.00
      111082 | TP3_SB2026TP3_PRODUCTO_011082 | Bebidas    |       943.00
      111087 | TP3_SB2026TP3_PRODUCTO_011087 | Bebidas    |      1128.00
      111112 | TP3_SB2026TP3_PRODUCTO_011112 | Bebidas    |      2053.00
      111117 | TP3_SB2026TP3_PRODUCTO_011117 | Bebidas    |      2238.00
      111132 | TP3_SB2026TP3_PRODUCTO_011132 | Bebidas    |      2793.00
      111137 | TP3_SB2026TP3_PRODUCTO_011137 | Bebidas    |      2978.00
      111142 | TP3_SB2026TP3_PRODUCTO_011142 | Bebidas    |      3163.00
      111167 | TP3_SB2026TP3_PRODUCTO_011167 | Bebidas    |      4088.00
      111172 | TP3_SB2026TP3_PRODUCTO_011172 | Bebidas    |      4273.00
      111177 | TP3_SB2026TP3_PRODUCTO_011177 | Bebidas    |      4458.00
      111182 | TP3_SB2026TP3_PRODUCTO_011182 | Bebidas    |      4643.00
      111187 | TP3_SB2026TP3_PRODUCTO_011187 | Bebidas    |      4828.00
